name,capacity,town,population,roofed,latitude,longitude,fans,reviews,day,date,weekday,weekday_name,weather,cost,availability
Sala Sinfónica(L´Auditori) de Barcelona,2203,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.8,17,2025-12-12,4,Viernes,lluvia suave,12560.0,True
Sala Sinfónica(L´Auditori) de Barcelona,2203,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.8,18,2025-12-13,5,Sábado,lluvia suave,14650.0,True
Sala Sinfónica(L´Auditori) de Barcelona,2203,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.8,19,2025-12-14,6,Domingo,lluvia suave,12560.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,0,2025-11-25,1,Martes,nublado,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,1,2025-11-26,2,Miércoles,despejado,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,2,2025-11-27,3,Jueves,despejado,8530.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,3,2025-11-28,4,Viernes,nublado,10240.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,4,2025-11-29,5,Sábado,lluvia suave,11940.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,5,2025-11-30,6,Domingo,lluvia,10240.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,6,2025-12-01,0,Lunes,lluvia suave,3410.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,7,2025-12-02,1,Martes,nublado,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,8,2025-12-03,2,Miércoles,nublado,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,9,2025-12-04,3,Jueves,despejado,8530.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,10,2025-12-05,4,Viernes,despejado,10240.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,11,2025-12-06,5,Sábado,despejado,11940.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,12,2025-12-07,6,Domingo,despejado,10240.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,13,2025-12-08,0,Lunes,nublado,3410.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,14,2025-12-09,1,Martes,nublado,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,15,2025-12-10,2,Miércoles,lluvia suave,6820.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,16,2025-12-11,3,Jueves,nublado,8530.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,17,2025-12-12,4,Viernes,lluvia suave,10240.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,18,2025-12-13,5,Sábado,lluvia suave,11940.0,True
Sala Polivalente(L´Auditori) de Barcelona,376,Badalona,227083,True,41.44790818783396,2.2218889556810115,1207,3.1,19,2025-12-14,6,Domingo,lluvia suave,10240.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,0,2025-11-25,1,Martes,lluvia,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,1,2025-11-26,2,Miércoles,lluvia suave,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,2,2025-11-27,3,Jueves,nublado,7390.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,3,2025-11-28,4,Viernes,lluvia suave,8870.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,4,2025-11-29,5,Sábado,lluvia,10340.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,5,2025-11-30,6,Domingo,lluvia fuerte,8870.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,6,2025-12-01,0,Lunes,lluvia,2960.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,7,2025-12-02,1,Martes,lluvia suave,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,8,2025-12-03,2,Miércoles,lluvia suave,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,9,2025-12-04,3,Jueves,nublado,7390.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,10,2025-12-05,4,Viernes,nublado,8870.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,11,2025-12-06,5,Sábado,nublado,10340.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,12,2025-12-07,6,Domingo,nublado,8870.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,13,2025-12-08,0,Lunes,lluvia suave,2960.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,14,2025-12-09,1,Martes,lluvia suave,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,15,2025-12-10,2,Miércoles,lluvia,5910.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,16,2025-12-11,3,Jueves,lluvia suave,7390.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,17,2025-12-12,4,Viernes,lluvia,8870.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,18,2025-12-13,5,Sábado,lluvia,10340.0,True
Sala Talía(Centro Social Polivalente) de Toledo,367,Toledo,86526,True,39.86478515,-3.949004685035463,104,3.1,19,2025-12-14,6,Domingo,lluvia,8870.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,0,2025-11-25,1,Martes,lluvia,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,1,2025-11-26,2,Miércoles,lluvia suave,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,2,2025-11-27,3,Jueves,nublado,7930.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,3,2025-11-28,4,Viernes,lluvia suave,9510.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,4,2025-11-29,5,Sábado,lluvia,11100.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,5,2025-11-30,6,Domingo,lluvia fuerte,9510.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,6,2025-12-01,0,Lunes,lluvia,3170.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,7,2025-12-02,1,Martes,lluvia suave,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,8,2025-12-03,2,Miércoles,lluvia suave,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,9,2025-12-04,3,Jueves,nublado,7930.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,10,2025-12-05,4,Viernes,nublado,9510.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,11,2025-12-06,5,Sábado,nublado,11100.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,12,2025-12-07,6,Domingo,nublado,9510.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,13,2025-12-08,0,Lunes,lluvia suave,3170.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,14,2025-12-09,1,Martes,lluvia suave,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,15,2025-12-10,2,Miércoles,lluvia,6340.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,16,2025-12-11,3,Jueves,lluvia suave,7930.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,17,2025-12-12,4,Viernes,lluvia,9510.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,18,2025-12-13,5,Sábado,lluvia,11100.0,True
Salón de Actos(Caja Rural de Toledo) de Toledo,700,Toledo,86526,True,39.86947180292253,-4.033217639206809,104,4.4,19,2025-12-14,6,Domingo,lluvia,9510.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,0,2025-11-25,1,Martes,lluvia suave,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,1,2025-11-26,2,Miércoles,nublado,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,2,2025-11-27,3,Jueves,despejado,6910.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,3,2025-11-28,4,Viernes,nublado,8300.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,4,2025-11-29,5,Sábado,lluvia suave,9680.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,5,2025-11-30,6,Domingo,lluvia,8300.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,6,2025-12-01,0,Lunes,lluvia suave,2770.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,7,2025-12-02,1,Martes,nublado,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,8,2025-12-03,2,Miércoles,nublado,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,9,2025-12-04,3,Jueves,despejado,6910.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,10,2025-12-05,4,Viernes,despejado,8300.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,11,2025-12-06,5,Sábado,despejado,9680.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,12,2025-12-07,6,Domingo,despejado,8300.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,13,2025-12-08,0,Lunes,nublado,2770.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,14,2025-12-09,1,Martes,nublado,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,15,2025-12-10,2,Miércoles,lluvia suave,5530.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,16,2025-12-11,3,Jueves,nublado,6910.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,17,2025-12-12,4,Viernes,lluvia suave,8300.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,18,2025-12-13,5,Sábado,lluvia suave,9680.0,True
Teatro Cervantes de Sonseca,420,Sonseca,11205,True,39.67580475,-3.972857367858512,5,3.6,19,2025-12-14,6,Domingo,lluvia suave,8300.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,0,2025-11-25,1,Martes,lluvia suave,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,1,2025-11-26,2,Miércoles,nublado,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,2,2025-11-27,3,Jueves,despejado,6730.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,3,2025-11-28,4,Viernes,nublado,8070.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,4,2025-11-29,5,Sábado,lluvia suave,9420.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,5,2025-11-30,6,Domingo,lluvia,8070.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,6,2025-12-01,0,Lunes,lluvia suave,2690.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,7,2025-12-02,1,Martes,nublado,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,8,2025-12-03,2,Miércoles,nublado,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,9,2025-12-04,3,Jueves,despejado,6730.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,10,2025-12-05,4,Viernes,despejado,8070.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,11,2025-12-06,5,Sábado,despejado,9420.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,12,2025-12-07,6,Domingo,despejado,8070.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,13,2025-12-08,0,Lunes,nublado,2690.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,14,2025-12-09,1,Martes,nublado,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,15,2025-12-10,2,Miércoles,lluvia suave,5380.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,16,2025-12-11,3,Jueves,nublado,6730.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,17,2025-12-12,4,Viernes,lluvia suave,8070.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,18,2025-12-13,5,Sábado,lluvia suave,9420.0,True
Teatro Echegaray de Sonseca,250,Sonseca,11205,True,39.67727583885094,-3.973362563410944,5,3.5,19,2025-12-14,6,Domingo,lluvia suave,8070.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,0,2025-11-25,1,Martes,lluvia,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,1,2025-11-26,2,Miércoles,lluvia suave,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,2,2025-11-27,3,Jueves,nublado,10600.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,3,2025-11-28,4,Viernes,lluvia suave,12720.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,4,2025-11-29,5,Sábado,lluvia,14840.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,5,2025-11-30,6,Domingo,lluvia fuerte,12720.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,6,2025-12-01,0,Lunes,lluvia,4240.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,7,2025-12-02,1,Martes,lluvia suave,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,8,2025-12-03,2,Miércoles,lluvia suave,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,9,2025-12-04,3,Jueves,nublado,10600.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,10,2025-12-05,4,Viernes,nublado,12720.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,11,2025-12-06,5,Sábado,nublado,14840.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,12,2025-12-07,6,Domingo,nublado,12720.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,13,2025-12-08,0,Lunes,lluvia suave,4240.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,14,2025-12-09,1,Martes,lluvia suave,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,15,2025-12-10,2,Miércoles,lluvia,8480.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,16,2025-12-11,3,Jueves,lluvia suave,10600.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,17,2025-12-12,4,Viernes,lluvia,12720.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,18,2025-12-13,5,Sábado,lluvia,14840.0,True
Teatro Cuyás de Las Palmas de Gran Canaria,937,Las Palmas de Gran Canaria,380436,True,28.107075300044585,-15.418113115037135,402,4.8,19,2025-12-14,6,Domingo,lluvia,12720.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,0,2025-11-25,1,Martes,lluvia suave,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,1,2025-11-26,2,Miércoles,nublado,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,2,2025-11-27,3,Jueves,despejado,8080.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,3,2025-11-28,4,Viernes,nublado,9700.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,4,2025-11-29,5,Sábado,lluvia suave,11320.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,5,2025-11-30,6,Domingo,lluvia,9700.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,6,2025-12-01,0,Lunes,lluvia suave,3230.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,7,2025-12-02,1,Martes,nublado,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,8,2025-12-03,2,Miércoles,nublado,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,9,2025-12-04,3,Jueves,despejado,8080.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,10,2025-12-05,4,Viernes,despejado,9700.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,11,2025-12-06,5,Sábado,despejado,11320.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,12,2025-12-07,6,Domingo,despejado,9700.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,13,2025-12-08,0,Lunes,nublado,3230.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,14,2025-12-09,1,Martes,nublado,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,15,2025-12-10,2,Miércoles,lluvia suave,6470.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,16,2025-12-11,3,Jueves,nublado,8080.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,17,2025-12-12,4,Viernes,lluvia suave,9700.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,18,2025-12-13,5,Sábado,lluvia suave,11320.0,True
Teatro(Caja Duero) de Salamanca,400,Salamanca,144866,True,40.96765705,-5.665236705191171,63,4.3,19,2025-12-14,6,Domingo,lluvia suave,9700.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,0,2025-11-25,1,Martes,lluvia suave,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,1,2025-11-26,2,Miércoles,nublado,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,2,2025-11-27,3,Jueves,despejado,8670.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,3,2025-11-28,4,Viernes,nublado,10400.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,4,2025-11-29,5,Sábado,lluvia suave,12130.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,5,2025-11-30,6,Domingo,lluvia,10400.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,6,2025-12-01,0,Lunes,lluvia suave,3470.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,7,2025-12-02,1,Martes,nublado,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,8,2025-12-03,2,Miércoles,nublado,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,9,2025-12-04,3,Jueves,despejado,8670.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,10,2025-12-05,4,Viernes,despejado,10400.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,11,2025-12-06,5,Sábado,despejado,12130.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,12,2025-12-07,6,Domingo,despejado,10400.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,13,2025-12-08,0,Lunes,nublado,3470.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,14,2025-12-09,1,Martes,nublado,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,15,2025-12-10,2,Miércoles,lluvia suave,6930.0,True
Sala Mayor(Palacio de Congresos y Exposiciones) de Salamanca,1064,Salamanca,144866,True,40.96282170485971,-5.669002007605199,63,3.8,16,2025-12-11,3,Jueves,nublado,8670.0,True
